Date,Close,Volume,Open,High,Low
12/03/2024,$431.20,18302000,$429.84,$432.47,$427.74 
12/02/2024,$430.98,20207200,$421.57,$433.00,$421.31 
11/29/2024,$423.46,16271900,$420.09,$424.88,$417.80 
11/27/2024,$422.99,18332400,$425.11,$427.23,$422.02 
11/26/2024,$427.99,23458900,$419.59,$429.04,$418.85 
11/25/2024,$418.79,27691100,$418.38,$421.08,$414.85 
11/22/2024,$417.00,24814600,$411.37,$417.40,$411.06 
11/21/2024,$412.87,20780200,$419.50,$419.78,$410.29 
11/20/2024,$415.49,19191700,$416.87,$417.29,$410.58 
11/19/2024,$417.79,18133500,$413.11,$417.94,$411.55 
11/18/2024,$415.76,24727000,$414.87,$418.40,$412.10 
11/15/2024,$415.00,28247600,$419.82,$422.80,$413.64 
11/14/2024,$426.89,30246900,$425.00,$428.17,$420.00 
11/13/2024,$425.20,21502200,$421.64,$429.33,$418.21 
11/12/2024,$423.03,19401200,$418.25,$424.44,$417.20 
11/11/2024,$418.01,24503300,$422.52,$424.81,$416.00 
11/08/2024,$422.54,16891400,$425.32,$426.50,$421.78 
11/07/2024,$425.43,19901800,$421.28,$426.85,$419.88 
11/06/2024,$420.18,26681800,$412.42,$420.45,$410.52 
11/05/2024,$411.46,17626000,$408.37,$414.90,$408.08 
11/04/2024,$408.46,19672300,$409.80,$410.42,$405.57 
11/01/2024,$410.37,24230400,$409.01,$415.50,$407.50 
10/31/2024,$406.35,53971000,$415.36,$416.16,$406.30 
10/30/2024,$432.53,29749100,$437.44,$438.50,$432.10 
10/29/2024,$431.95,17644100,$428.00,$433.17,$425.80 
10/28/2024,$426.59,14882400,$431.66,$431.94,$426.30 
10/25/2024,$428.15,16899100,$426.76,$432.52,$426.57 
10/24/2024,$424.73,13581600,$425.33,$425.98,$422.40 
10/23/2024,$424.60,19654400,$430.86,$431.08,$422.53 
10/22/2024,$427.51,25482200,$418.49,$430.58,$418.04 
10/21/2024,$418.78,14206100,$416.12,$418.96,$413.75 
10/18/2024,$418.16,17145300,$417.14,$419.65,$416.26 
10/17/2024,$416.72,14820000,$422.36,$422.50,$415.59 
10/16/2024,$416.12,15508900,$415.17,$416.36,$410.48 
10/15/2024,$418.74,18900200,$422.18,$422.48,$415.26 
10/14/2024,$419.14,16653100,$417.77,$424.04,$417.52 
10/11/2024,$416.32,14144900,$416.14,$417.13,$413.25 
10/10/2024,$415.84,13848400,$415.23,$417.35,$413.15 
10/09/2024,$417.46,14974300,$415.86,$420.38,$414.30 
10/08/2024,$414.71,19229300,$410.90,$415.66,$408.17 
10/07/2024,$409.54,20919800,$416.00,$417.11,$409.00 
10/04/2024,$416.06,19169700,$418.24,$419.75,$414.97 
10/03/2024,$416.54,13686400,$417.63,$419.55,$414.29 
10/02/2024,$417.13,16582300,$422.58,$422.82,$416.71 
10/01/2024,$420.69,19092900,$428.45,$428.48,$418.81 
09/30/2024,$430.30,16807300,$428.21,$430.42,$425.37 
09/27/2024,$428.02,14896100,$431.52,$431.85,$427.47 
09/26/2024,$431.31,14492000,$435.09,$435.30,$429.13 
09/25/2024,$432.11,13396400,$429.83,$433.12,$428.57 
09/24/2024,$429.17,17015800,$433.00,$433.35,$426.10 
09/23/2024,$433.51,15128900,$434.28,$436.46,$430.39 
09/20/2024,$435.27,55167100,$437.22,$439.24,$434.22 
09/19/2024,$438.69,21706600,$441.23,$441.50,$436.90 
09/18/2024,$430.81,18898000,$435.00,$436.03,$430.41 
09/17/2024,$435.15,18874200,$440.23,$441.85,$432.27 
09/16/2024,$431.34,13834700,$430.60,$433.53,$428.22 
09/13/2024,$430.59,15874600,$425.83,$431.83,$425.46 
09/12/2024,$427.00,17395700,$423.31,$427.37,$419.75 
09/11/2024,$423.04,19266900,$415.50,$423.99,$409.58 
09/10/2024,$414.20,19594300,$408.20,$416.33,$407.70 
09/09/2024,$405.72,15295100,$407.24,$408.65,$402.15 
09/06/2024,$401.70,19609500,$409.06,$410.65,$400.80 
09/05/2024,$408.39,14195500,$407.62,$413.10,$406.13 
09/04/2024,$408.90,15135800,$405.91,$411.24,$404.37 
09/03/2024,$409.44,20313600,$417.91,$419.88,$407.03 
08/30/2024,$417.14,24308300,$415.60,$417.49,$412.13 
08/29/2024,$413.12,17045200,$414.94,$422.05,$410.60 
08/28/2024,$410.60,14882700,$414.88,$415.00,$407.31 
08/27/2024,$413.84,13492900,$412.86,$414.36,$410.25 
08/26/2024,$413.49,13152800,$416.37,$417.28,$411.34 
08/23/2024,$416.79,18493800,$416.98,$419.26,$412.09 
08/22/2024,$415.55,19361900,$424.36,$426.79,$414.61 
08/21/2024,$424.14,16067300,$424.08,$426.40,$421.72 
