Date,Close,Volume,Open,High,Low
04/09/2024,$175.57,5028500,$175.27,$175.99,$173.37
04/08/2024,$173.62,4812000,$172.93,$174.39,$172.36
04/05/2024,$171.53,5863300,$170.18,$172.24,$169.71
04/04/2024,$169.76,9031200,$175.00,$175.95,$169.41
04/03/2024,$173.91,6943200,$170.00,$173.96,$169.33
04/02/2024,$171.04,7436300,$170.47,$171.40,$169.28
04/01/2024,$171.72,6679100,$168.27,$172.80,$168.21
03/28/2024,$169.30,5324000,$169.10,$169.89,$167.98
03/27/2024,$169.13,6309700,$169.45,$169.48,$166.97
03/26/2024,$167.07,5289900,$168.05,$169.42,$167.00
03/25/2024,$167.52,5682500,$167.88,$168.77,$166.97
03/22/2024,$170.10,5645500,$169.55,$171.90,$169.30
03/21/2024,$170.85,8497500,$170.74,$172.92,$169.63
